x,y1,y2,y3,y5,y7,y10,y15,y20,y50,y100,y1000,y10000
1,0.75,0.788675134594813,0.804498890522115,0.818391266175439,0.824691668589896,0.82955343384897,0.833414932042262,0.835371711414145,0.838937177449878,0.840137922107938,0.841223790957664,0.841332647834785
1.1,0.765146172188368,0.806980064702271,0.824158402532675,0.839274589503683,0.846141872452956,0.851446588965941,0.855663521185014,0.857801686205054,0.86169993871213,0.863013436927052,0.864201574304011,0.864320699436634
1.2,0.778857938376305,0.823498319610315,0.841868942650948,0.858054471646949,0.865414031586397,0.871101849637847,0.875625106305989,0.877919196157954,0.882102774890502,0.883512716390879,0.884788223837767,0.884916115741551
1.3,0.791285599839847,0.83837648409198,0.857766245636052,0.874849682914661,0.882616082303812,0.888617091396578,0.893388339443369,0.895807752243307,0.900218932236073,0.901705268288817,0.903049735792271,0.903184533908866
1.4,0.802568456711254,0.851763235340724,0.871996335625943,0.889798060035328,0.897879483022991,0.904117323902682,0.909071959298216,0.911582467639872,0.916156035147794,0.917695912534174,0.919088260469858,0.919227829374243
1.5,0.812832958189001,0.8638034375545,0.884708067377589,0.903048159878763,0.911350756505015,0.91774633677728,0.92281666980915,0.925382114415374,0.930048587570786,0.931617470937656,0.933034980588957,0.93317701408819
1.6,0.822192315510647,0.874634324632678,0.896047618290339,0.914752384087409,0.923184146051994,0.929659121371841,0.934777490240159,0.937361487096865,0.942050468276382,0.943623343126583,0.945042778053666,0.945184913383341
1.7,0.830746972669667,0.884383286899215,0.906154679223295,0.925061606575838,0.933535551608723,0.94001532704549,0.945116894499332,0.947684413601791,0.952327785318298,0.95388033649849,0.95527905652038,0.955418988636147
1.8,0.838585532782905,0.893166825497467,0.915160035549371,0.934121208364554,0.942557773402778,0.948973878432661,0.953998940897359,0.95651764911135,0.961052377259314,0.962562051066477,0.963919030264805,0.964054617058536
1.9,0.845785885549667,0.901090314374712,0.923184228347,0.942068347949336,0.950396990266318,0.95668877124178,0.961584487141996,0.964025787129299,0.968396163944099,0.969843042957764,0.971139720647148,0.971269071586307
2,0.852416382349567,0.908248290463863,0.930337015720578,0.949030260585071,0.957190335718512,0.96330598261463,0.96802749635764,0.970367232276715,0.974526465631153,0.975893910634433,0.977114826753374,0.977236369669282
2.1,0.858536971878491,0.914725065405016,0.936717398725158,0.955123375057701,0.963064401893539,0.968961377898891,0.973472371923979,0.975691206371222,0.979602332632688,0.98087737208936,0.982010562844609,0.982123086071895
2.2,0.864200251219908,0.92059551209603,0.942414024011765,0.960453051048409,0.968134492348682,0.973779465775323,0.978052212436252,0.980135705209766,0.983771862802048,0.9849453343576,0.985982487336651,0.986085156836632
2.3,0.869452412911377,0.925925925925926,0.947505819677765,0.965113765333981,0.972504452397814,0.977872843357857,0.981887851308674,0.983826288033997,0.987170433850937,0.988236902035198,0.98917329007608,0.989265643312616
2.4,0.874334083621998,0.930774895170643,0.952062758864085,0.969189604401986,0.976266923444801,0.981342176969021,0.985087535267599,0.986875563011333,0.989919742368498,0.990877230806142,0.99171145912291,0.991793379122861
2.5,0.878881058409157,0.935194139889245,0.956146676495967,0.972754950328812,0.979503890707124,0.984276577881696,0.987747098376743,0.989383227280434,0.99212752086344,0.992977105437961,0.993710716099455,0.993782390224708
2.6,0.883124938747657,0.939229295959666,0.959812088533836,0.97587527346521,0.982287417997284,0.986754251242953,0.989950499444904,0.991436525817411,0.993887796392992,0.994633108302631,0.995270090163173,0.995331958629888
2.7,0.88709368427965,0.942920632574231,0.96310698107997,0.978607968379643,0.9846804864179,0.988843317418262,0.99177060721713,0.993111006243021,0.9952815569567,0.995928242340296,0.996474493548911,0.996527192702191
2.8,0.890812088566371,0.946303699144337,0.96607354975793,0.981003188272217,0.986737874509946,0.990602725811254,0.993270136789997,0.994471463730585,0.996377702128801,0.996932879140818,0.997395664453563,0.997439969341585
2.9,0.894302188680174,0.949409902345964,0.968748879001677,0.983104647865114,0.988507034923805,0.992083200351095,0.994502660063565,0.995572988945318,0.997234169737522,0.997705915935328,0.99809335347786,0.998130123495883
3,0.897583617650433,0.952267016866645,0.971165557188781,0.984950376051269,0.990028936934004,0.993328172488715,0.995513631261388,0.996462050604394,0.997899148406466,0.998296042328335,0.998616645477881,0.998646775905001
3.1,0.900673907800882,0.954899634934906,0.973352227692832,0.986573407904982,0.991338855287251,0.994374671391958,0.996341384712544,0.997177561530438,0.998412304500799,0.998743036411743,0.999005327234439,0.999029708490219
3.2,0.90358875202077,0.957329560380024,0.975334078518652,0.98800241159835,0.992467094328755,0.995254152102348,0.997018075757234,0.997751892222641,0.998805969991444,0.999079028742058,0.999291230847841,0.999310716356316
3.3,0.906342229068121,0.959576153098166,0.977133274682001,0.989262249850001,0.993439642530781,0.995993250943151,0.997570546712236,0.998211808640152,0.999106253956599,0.99932969023902,0.999499501637499,0.999514884377837
3.4,0.908946998144251,0.961656629604533,0.978769338247052,0.990374478208071,0.994278756889016,0.996614463787831,0.998021108445535,0.998579321033178,0.999334054295562,0.999515315527817,0.999649756437919,0.999661753629045
3.5,0.911414467217095,0.963586324972765,0.980259481190359,0.991357784107353,0.995003479559057,0.997136747285057,0.998388234528103,0.998872438423471,0.999505957496687,0.999651786141322,0.999757112827016,0.999766357754067
3.6,0.913754938906921,0.965378920995517,0.981618896197969,0.992228371534616,0.99563009092518,0.997576046158518,0.998687169487389,0.999105829002965,0.999635023004157,0.999751408188095,0.999833081666024,0.99984012140263
3.7,0.915977737176052,0.967046644902817,0.982861010247873,0.99300029651215,0.996172504314394,0.99794575158998,0.998930455728559,0.999291390619313,0.999731455072379,0.999823626681607,0.999886324341863,0.999891622030252
3.8,0.918091317575163,0.968600442483641,0.983997705468681,0.993685758637849,0.996642608020631,0.99825709673846,0.999128385544758,0.999438737992338,0.99980316929518,0.999875623982411,0.999923282474081,0.999927222861279
3.9,0.92010336338283,0.970050128991848,0.985039511354729,0.994295353725326,0.997050560365212,0.998519495882855,0.99928938559903,0.999555614678185,0.999856263610666,0.999912813085165,0.999948691914733,0.999951588970564
4,0.922020869622631,0.971404520791032,0.985995771994927,0.994838292259584,0.997405043325352,0.998740833687632,0.999420341575119,0.999648238353436,0.999895404876818,0.99993923817785,0.999965995040396,0.999968100665588
4.1,0.923850216644001,0.972671550308484,0.986874791560743,0.995322587985262,0.99771347991143,0.998927710825904,0.999526870563034,0.999721587969171,0.999924142426699,0.999957895394479,0.999977666039269,0.999979179078666
4.2,0.925597234701383,0.97385836652685,0.98768396091153,0.995755220518467,0.99798222003739,0.999085651759866,0.999613548325037,0.999779640918439,0.999945159641323,0.99997098632258,0.999985463538917,0.999986538521022
4.3,0.927267260753629,0.974971422941454,0.988429867819883,0.99614227544771,0.998216699156117,0.999219279953722,0.999684097997612,0.999825567719612,0.999960473766821,0.999980115908243,0.999990623859167,0.999991379071755
4.4,0.928865188526185,0.976016554648707,0.989118392998953,0.996489064982188,0.998421573456391,0.999332465234298,0.999741546111426,0.999861890954541,0.999971593142433,0.999986445162512,0.999994006704959,0.999994531376841
4.5,0.930395512726936,0.976999046002862,0.989754793827773,0.996800231826838,0.998600834961079,0.999428447456598,0.999788351115233,0.999890614394131,0.999979639840298,0.999990807694226,0.999996203464487,0.999996563951073
4.6,0.931862368178376,0.977923690080945,0.990343777418176,0.997079838618344,0.998757909440268,0.999509940099521,0.999826508911456,0.999913327449347,0.999985444548196,0.999993797705579,0.999997616614736,0.999997861579733
4.7,0.933269564520192,0.978794841025303,0.990889564445614,0.99733144494643,0.998895739664772,0.999579216924738,0.999857639275955,0.999931289337321,0.999989619418755,0.999995835773654,0.99999851717049,0.999998681820674
4.8,0.93462061704433,0.979616460186459,0.991395944973155,0.997558173709804,0.999016856177132,0.999638184386437,0.999883056456459,0.999945496670007,0.999992613602707,0.999997217554996,0.999999085709765,0.999999195179036
4.9,0.935918774146418,0.980392156862745,0.991866327330327,0.99776276831435,0.999123437448993,0.999688442083566,0.999903826729223,0.999956737566039,0.999994755298778,0.999998149515773,0.999999441299565,0.999999513297762
5,0.937167041810999,0.981125224324688,0.992303780963349,0.997947642009973,0.999217361023414,0.999731333198622,0.999920815242689,0.999965634857102,0.999996283393876,0.999998774913293,0.999999661637182,0.999999708483669
5.1,0.938368205491345,0.98181867171893,0.992711074047894,0.998114920479163,0.99930024700569,0.999767986565165,0.999934724087542,0.999972680505557,0.999997371130059,0.99999919252919,0.999999796903695,0.999999827060428
5.2,0.93952484969634,0.982475252366384,0.993090706547434,0.998266478631676,0.999373495063153,0.999799351746404,0.999946123199974,0.999978262964729,0.999998143709342,0.999999470066855,0.999999879178377,0.999999898385771
5.3,0.94063937555554,0.983097488900519,0.993444939307052,0.99840397242314,0.999438315919837,0.999826228285064,0.999955475423595,0.999982688890176,0.999998691320938,0.999999653658151,0.999999928760895,0.999999940865589
5.4,0.941714016598158,0.983687695632513,0.993775819692442,0.998528866397837,0.999495758182421,0.999849290095991,0.999963156819139,0.999986200341829,0.999999078734016,0.999999774558669,0.999999958367577,0.999999965916139
5.5,0.9427508529513,0.984247998479093,0.994085204214836,0.998642457555222,0.99954673120634,0.999869105813253,0.999969473114084,0.999988988395694,0.999999352328987,0.999999853828927,0.99999997588468,0.99999998054293
5.6,0.943751824136679,0.984780352745111,0.994374778523214,0.998745896053412,0.999592024602428,0.99988615576906,0.999974673020851,0.999991203902707,0.999999545229083,0.999999905584594,0.999999986154409,0.999999988999211
5.7,0.944718740622491,0.985286559015067,0.994646075094139,0.99884020318908,0.999632324892301,0.999900846168845,0.999978959017356,0.999992965984993,0.999999681030332,0.99999993923807,0.999999992120539,0.999999993839929
5.8,0.945653294267737,0.985768277375286,0.99490048890553,0.998926287030125,0.999668229742582,0.999913520932329,0.999982496072805,0.999994368740495,0.999999776502491,0.999999961034458,0.999999995555143,0.999999996583661
5.9,0.946557067779451,0.986227040160246,0.995139291342889,0.999004956023579,0.999700260141942,0.999924471591412,0.99998541871075,0.99999548653083,0.999999843537905,0.999999975097496,0.999999997514548,0.999999998123503
6,0.947431543288747,0.986664263392288,0.995363642553858,0.999076930855203,0.999728870828999,0.999933945569823,0.999987836727245,0.999996378150035,0.999999890553026,0.999999984137542,0.999999998622315,0.999999998979191
6.1,0.948278110138966,0.987081257062815,0.995574602438846,0.999142854797941,0.999754459231839,0.999942153114649,0.999989839821508,0.999997090110188,0.999999923493201,0.999999989928027,0.99999999924299,0.999999999450017
6.2,0.949098071968213,0.98747923438489,0.995773140441216,0.999203302752822,0.999777373140011,0.999949273104219,0.999991501347321,0.999997659230616,0.999999946550956,0.999999993624327,0.999999999587645,0.999999999706531
6.3,0.949892653158991,0.98785932013123,0.995960144279536,0.999258789157236,0.999797917296087,0.999955457918917,0.999992881353549,0.999998114678261,0.99999996267808,0.999999995976027,0.999999999777325,0.999999999844912
6.4,0.950663004719332,0.988222558157883,0.996136427746283,0.999309774911016,0.999816359065431,0.999960837530012,0.999994029049843,0.999998479575688,0.999999973949793,0.999999997467491,0.99999999988079,0.999999999918829
6.5,0.951410209652471,0.988569918201839,0.996302737681708,0.9993566734498,0.999832933318719,0.999965522935457,0.99999498480744,0.999998772268606,0.999999981823129,0.999999998410493,0.999999999936729,0.999999999957925
6.6,0.952135287865755,0.988902302030417,0.996459760217938,0.999399856077226,0.999847846641476,0.999969609049925,0.999995781783836,0.999999007325257,0.999999987319861,0.999999999004967,0.999999999966706,0.9999999999784
6.7,0.952839200663863,0.989220549011128,0.996608126376661,0.999439656652169,0.99986128096765,0.999973177138336,0.999996447243021,0.99999919632471,0.999999991155757,0.999999999378669,0.99999999998263,0.999999999989018
6.8,0.953522854866486,0.989525441162771,0.996748417093454,0.999476375714079,0.999873396719799,0.999976296867218,0.999997003629197,0.999999348478918,0.999999993831743,0.999999999612951,0.999999999991015,0.99999999999447
6.9,0.954187106586286,0.989817707741537,0.99688116773293,0.999510284118204,0.999884335526098,0.999979028035815,0.999997469440739,0.999999471123844,0.999999995698087,0.999999999759446,0.999999999995391,0.999999999997242
7,0.954832764699133,0.990098029409803,0.997006872151146,0.999541626242801,0.999894222574027,0.999981422038592,0.999997859942209,0.99999957010746,0.999999996999532,0.999999999850822,0.999999999997656,0.999999999998638
7.1,0.955460594035248,0.990367042029924,0.997125986354949,0.999570622822137,0.999903168651764,0.999983523102217,0.999998187744971,0.999999650096448,0.999999997906976,0.999999999907681,0.999999999998818,0.999999999999334
7.2,0.956071318316897,0.990625340120646,0.997238931802052,0.99959747345192,0.999911271920834,0.999985369333005,0.999998463281116,0.999999714818842,0.999999998539689,0.999999999942982,0.999999999999409,0.999999999999677
7.3,0.956665622865657,0.990873480009606,0.997346098380498,0.999622358807655,0.999918619457237,0.999986993604887,0.999998695190696,0.999999767256102,0.999999998980869,0.999999999964851,0.999999999999707,0.999999999999845
7.4,0.957244157099908,0.991111982711756,0.997447847101661,0.999645442611109,0.999925288592891,0.999988424313081,0.999998890638438,0.999999809795307,0.999999999288535,0.999999999978372,0.999999999999856,0.999999999999927
7.5,0.957807536841159,0.991341336560314,0.997544512537006,0.999666873375517,0.999931348084642,0.999989686014519,0.99999905557307,0.999999844349837,0.999999999503131,0.999999999986714,0.99999999999993,0.999999999999965
7.6,0.958356346445945,0.991561999614011,0.997636405025361,0.999686785956182,0.999936859134208,0.999990799972685,0.99999919493987,0.99999987245516,0.99999999965285,0.999999999991852,0.999999999999966,0.999999999999984
7.7,0.958891140778405,0.991774401861915,0.997723812674454,0.999705302929746,0.999941876279113,0.999991784621691,0.999999312855086,0.999999895344924,0.999999999757337,0.99999999999501,0.999999999999984,0.999999999999993
7.8,0.959412447037162,0.991978947244844,0.997807003177772,0.999722535822421,0.99994644817183,0.999992655962018,0.999999412749205,0.999999914011464,0.999999999830284,0.999999999996949,0.999999999999992,0.999999999999997
7.9,0.959920766448851,0.992176015510458,0.997886225465488,0.999738586204934,0.999950618261954,0.999993427898395,0.999999497484787,0.99999992925397,0.999999999881233,0.999999999998137,0.999999999999996,0.999999999999998
8,0.960416575839435,0.992365963917331,0.997961711206107,0.999753546669714,0.999954425394146,0.999994112528605,0.999999569453481,0.999999941716859,0.999999999916835,0.999999999998864,0.999999999999998,0.999999999999999
8.1,0.960900329093418,0.992549128801778,0.998033676173709,0.999767501703932,0.999957904332855,0.99999472039065,0.999999630655986,0.999999951920385,0.999999999941726,0.999999999999308,0.999999999999999,1
8.2,0.961372458510145,0.992725827019817,0.998102321494007,0.999780528470312,0.999961086223302,0.999995260674512,0.99999968276805,0.999999960285078,0.999999999959138,0.999999999999579,1,1
8.3,0.961833376065476,0.992896357275417,0.998167834781065,0.999792697506194,0.999963998996912,0.999995741403807,0.999999727194993,0.999999967151283,0.999999999971326,0.999999999999744,1,1
8.4,0.962283474586451,0.993061001345076,0.998230391175244,0.999804073350057,0.999966667728285,0.999996169591789,0.999999765116807,0.999999972794785,0.999999999979862,0.999999999999844,1,1
8.5,0.962723128845795,0.99322002520781,0.998290154291828,0.999814715103605,0.999969114949852,0.999996551375477,0.999999797525509,0.999999977439339,0.999999999985846,0.999999999999906,1,1
8.6,0.963152696582564,0.993373680088752,0.998347277088816,0.999824676936541,0.999971360929512,0.999996892131111,0.999999825256109,0.999999981266711,0.999999999990043,0.999999999999943,1,1
8.7,0.963572519454648,0.993522203423753,0.998401902661469,0.99983400854033,0.999973423915891,0.999997196573649,0.999999849012318,0.999999984424739,0.999999999992989,0.999999999999965,1,1
8.8,0.963982923928349,0.99366581975172,0.998454164970435,0.99984275553651,0.999975320355202,0.999997468842609,0.999999869387915,0.999999987033819,0.999999999995059,0.999999999999979,1,1
8.9,0.96438422210982,0.993804741540755,0.998504189509587,0.999850959844446,0.999977065083223,0.999997712576209,0.999999886884525,0.999999989192122,0.999999999996515,0.999999999999987,1,1
9,0.964776712522723,0.993939169953607,0.998552093919068,0.999858660012878,0.999978671495394,0.999997930975475,0.999999901926429,0.999999990979792,0.999999999997539,0.999999999999992,1,1
9.1,0.965160680836105,0.994069295557455,0.998597988548533,0.999865891519108,0.999980151697708,0.999998126859742,0.999999914872918,0.999999992462343,0.999999999998261,0.999999999999995,1,1
9.2,0.965536400546156,0.994195298982571,0.998641976975034,0.999872687039234,0.999981516640677,0.999998302714743,0.999999926028606,0.999999993693393,0.999999999998769,0.999999999999997,1,1
9.3,0.965904133615211,0.994317351533985,0.9986841564796,0.999879076692448,0.999982776238408,0.999998460734332,0.999999935652057,0.99999999471688,0.999999999999128,0.999999999999998,1,1
9.4,0.966264131071068,0.994435615759946,0.998724618486148,0.999885088262098,0.999983939474536,0.999998602856725,0.999999943962999,0.999999995568851,0.999999999999382,0.999999999999999,1,1
9.5,0.966616633569475,0.994550245980586,0.99876344896601,0.999890747395889,0.99998501449656,0.999998730795996,0.999999951148374,0.999999996278921,0.999999999999561,0.999999999999999,1,1
9.6,0.966961871922369,0.994661388779944,0.998800728811073,0.999896077787356,0.999986008699934,0.999998846069505,0.999999957367415,0.999999996871445,0.999999999999688,1,1,1
9.7,0.967300067594287,0.994769183464186,0.998836534178207,0.999901101340501,0.999986928803096,0.999998950021778,0.999999962755903,0.999999997366481,0.999999999999778,1,1,1
9.8,0.967631433169135,0.994873762488651,0.998870936807437,0.99990583831928,0.999987780914471,0.999999043845352,0.999999967429754,0.999999997780564,0.999999999999842,1,1,1
9.9,0.967956172789366,0.994975251856095,0.99890400431607,0.999910307483451,0.999988570592366,0.999999128598955,0.999999971488036,0.999999998127346,0.999999999999887,1,1,1
10,0.968274482569446,0.995073771488337,0.998935800470793,0.999914526212129,0.999989302898555,0.999999205223412,0.999999975015509,0.999999998418109,0.99999999999992,1,1,1
