x,pdf_1,cdf_1,q_1,pdf_5,cdf_5,q_5,pdf_10,cdf_10,q_10,pdf_100,cdf_100,q_100
  0.190000000000000002220, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  3,0.0000000000000000000e+00,4.5399929762484854173e-05,  7,0.0000000000000000000e+00,3.7200759760208361200e-44, 91
  0.200000000000000011102, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  3,0.0000000000000000000e+00,4.5399929762484854173e-05,  7,0.0000000000000000000e+00,3.7200759760208361200e-44, 92
  0.209999999999999992228, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  3,0.0000000000000000000e+00,4.5399929762484854173e-05,  7,0.0000000000000000000e+00,3.7200759760208361200e-44, 92
  0.220000000000000001110, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  3,0.0000000000000000000e+00,4.5399929762484854173e-05,  7,0.0000000000000000000e+00,3.7200759760208361200e-44, 92
  0.230000000000000009992, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  3,0.0000000000000000000e+00,4.5399929762484854173e-05,  8,0.0000000000000000000e+00,3.7200759760208361200e-44, 93
  0.239999999999999991118, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  3,0.0000000000000000000e+00,4.5399929762484854173e-05,  8,0.0000000000000000000e+00,3.7200759760208361200e-44, 93
  0.250000000000000000000, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  3,0.0000000000000000000e+00,4.5399929762484854173e-05,  8,0.0000000000000000000e+00,3.7200759760208361200e-44, 93
  0.260000000000000008882, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  3,0.0000000000000000000e+00,4.5399929762484854173e-05,  8,0.0000000000000000000e+00,3.7200759760208361200e-44, 93
  0.270000000000000017764, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  8,0.0000000000000000000e+00,3.7200759760208361200e-44, 94
  0.280000000000000026645, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  8,0.0000000000000000000e+00,3.7200759760208361200e-44, 94
  0.289999999999999980016, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  8,0.0000000000000000000e+00,3.7200759760208361200e-44, 94
  0.299999999999999988898, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  8,0.0000000000000000000e+00,3.7200759760208361200e-44, 95
  0.309999999999999997780, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  8,0.0000000000000000000e+00,3.7200759760208361200e-44, 95
  0.320000000000000006661, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  8,0.0000000000000000000e+00,3.7200759760208361200e-44, 95
  0.330000000000000015543, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  8,0.0000000000000000000e+00,3.7200759760208361200e-44, 95
  0.340000000000000024425, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 96
  0.350000000000000033307, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 96
  0.359999999999999986677, 0.0000000000000000000e+00,0.36787944117144233402,  0,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 96
  0.369999999999999995559, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 97
  0.380000000000000004441, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 97
  0.390000000000000013323, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 97
  0.400000000000000022204, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 97
  0.410000000000000031086, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 98
  0.419999999999999984457, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 98
  0.429999999999999993339, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 98
  0.440000000000000002220, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  4,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 98
  0.450000000000000011102, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05,  9,0.0000000000000000000e+00,3.7200759760208361200e-44, 99
  0.460000000000000019984, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44, 99
  0.470000000000000028866, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44, 99
  0.479999999999999982236, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44, 99
  0.489999999999999991118, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44,100
  0.500000000000000000000, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44,100
  0.510000000000000008882, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44,100
  0.520000000000000017764, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44,100
  0.530000000000000026645, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44,101
  0.540000000000000035527, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44,101
  0.550000000000000044409, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44,101
  0.560000000000000053291, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44,101
  0.570000000000000062172, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44,102
  0.579999999999999960032, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 10,0.0000000000000000000e+00,3.7200759760208361200e-44,102
  0.589999999999999968914, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 11,0.0000000000000000000e+00,3.7200759760208361200e-44,102
  0.599999999999999977796, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 11,0.0000000000000000000e+00,3.7200759760208361200e-44,102
  0.609999999999999986677, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  5,0.0000000000000000000e+00,4.5399929762484854173e-05, 11,0.0000000000000000000e+00,3.7200759760208361200e-44,103
  0.619999999999999995559, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 11,0.0000000000000000000e+00,3.7200759760208361200e-44,103
  0.630000000000000004441, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 11,0.0000000000000000000e+00,3.7200759760208361200e-44,103
  0.640000000000000013323, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 11,0.0000000000000000000e+00,3.7200759760208361200e-44,103
  0.650000000000000022204, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 11,0.0000000000000000000e+00,3.7200759760208361200e-44,104
  0.660000000000000031086, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 11,0.0000000000000000000e+00,3.7200759760208361200e-44,104
  0.670000000000000039968, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 11,0.0000000000000000000e+00,3.7200759760208361200e-44,104
  0.680000000000000048850, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 11,0.0000000000000000000e+00,3.7200759760208361200e-44,105
  0.690000000000000057732, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 11,0.0000000000000000000e+00,3.7200759760208361200e-44,105
  0.700000000000000066613, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 12,0.0000000000000000000e+00,3.7200759760208361200e-44,105
  0.709999999999999964473, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 12,0.0000000000000000000e+00,3.7200759760208361200e-44,105
  0.719999999999999973355, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 12,0.0000000000000000000e+00,3.7200759760208361200e-44,106
  0.729999999999999982236, 0.0000000000000000000e+00,0.36787944117144233402,  1,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 12,0.0000000000000000000e+00,3.7200759760208361200e-44,106
  0.739999999999999991118, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 12,0.0000000000000000000e+00,3.7200759760208361200e-44,106
  0.750000000000000000000, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 12,0.0000000000000000000e+00,3.7200759760208361200e-44,107
  0.760000000000000008882, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  6,0.0000000000000000000e+00,4.5399929762484854173e-05, 12,0.0000000000000000000e+00,3.7200759760208361200e-44,107
  0.770000000000000017764, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  7,0.0000000000000000000e+00,4.5399929762484854173e-05, 12,0.0000000000000000000e+00,3.7200759760208361200e-44,107
  0.780000000000000026645, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  7,0.0000000000000000000e+00,4.5399929762484854173e-05, 12,0.0000000000000000000e+00,3.7200759760208361200e-44,108
  0.790000000000000035527, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  7,0.0000000000000000000e+00,4.5399929762484854173e-05, 12,0.0000000000000000000e+00,3.7200759760208361200e-44,108
  0.800000000000000044409, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  7,0.0000000000000000000e+00,4.5399929762484854173e-05, 13,0.0000000000000000000e+00,3.7200759760208361200e-44,108
  0.810000000000000053291, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  7,0.0000000000000000000e+00,4.5399929762484854173e-05, 13,0.0000000000000000000e+00,3.7200759760208361200e-44,109
  0.820000000000000062172, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  7,0.0000000000000000000e+00,4.5399929762484854173e-05, 13,0.0000000000000000000e+00,3.7200759760208361200e-44,109
  0.830000000000000071054, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  7,0.0000000000000000000e+00,4.5399929762484854173e-05, 13,0.0000000000000000000e+00,3.7200759760208361200e-44,110
  0.839999999999999968914, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  7,0.0000000000000000000e+00,4.5399929762484854173e-05, 13,0.0000000000000000000e+00,3.7200759760208361200e-44,110
  0.849999999999999977796, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  7,0.0000000000000000000e+00,4.5399929762484854173e-05, 13,0.0000000000000000000e+00,3.7200759760208361200e-44,110
  0.859999999999999986677, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  7,0.0000000000000000000e+00,4.5399929762484854173e-05, 13,0.0000000000000000000e+00,3.7200759760208361200e-44,111
  0.869999999999999995559, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  8,0.0000000000000000000e+00,4.5399929762484854173e-05, 14,0.0000000000000000000e+00,3.7200759760208361200e-44,111
  0.880000000000000004441, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  8,0.0000000000000000000e+00,4.5399929762484854173e-05, 14,0.0000000000000000000e+00,3.7200759760208361200e-44,112
  0.890000000000000013323, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  8,0.0000000000000000000e+00,4.5399929762484854173e-05, 14,0.0000000000000000000e+00,3.7200759760208361200e-44,112
  0.900000000000000022204, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  8,0.0000000000000000000e+00,4.5399929762484854173e-05, 14,0.0000000000000000000e+00,3.7200759760208361200e-44,113
  0.910000000000000031086, 0.0000000000000000000e+00,0.36787944117144233402,  2,0.0000000000000000000e+00,0.0067379469990854670008,  8,0.0000000000000000000e+00,4.5399929762484854173e-05, 14,0.0000000000000000000e+00,3.7200759760208361200e-44,114
  0.920000000000000039968, 0.0000000000000000000e+00,0.36787944117144233402,  3,0.0000000000000000000e+00,0.0067379469990854670008,  8,0.0000000000000000000e+00,4.5399929762484854173e-05, 15,0.0000000000000000000e+00,3.7200759760208361200e-44,114
  0.930000000000000048850, 0.0000000000000000000e+00,0.36787944117144233402,  3,0.0000000000000000000e+00,0.0067379469990854670008,  8,0.0000000000000000000e+00,4.5399929762484854173e-05, 15,0.0000000000000000000e+00,3.7200759760208361200e-44,115
  0.940000000000000057732, 0.0000000000000000000e+00,0.36787944117144233402,  3,0.0000000000000000000e+00,0.0067379469990854670008,  9,0.0000000000000000000e+00,4.5399929762484854173e-05, 15,0.0000000000000000000e+00,3.7200759760208361200e-44,116
  0.950000000000000066613, 0.0000000000000000000e+00,0.36787944117144233402,  3,0.0000000000000000000e+00,0.0067379469990854670008,  9,0.0000000000000000000e+00,4.5399929762484854173e-05, 15,0.0000000000000000000e+00,3.7200759760208361200e-44,117
  0.959999999999999964473, 0.0000000000000000000e+00,0.36787944117144233402,  3,0.0000000000000000000e+00,0.0067379469990854670008,  9,0.0000000000000000000e+00,4.5399929762484854173e-05, 16,0.0000000000000000000e+00,3.7200759760208361200e-44,118
  0.969999999999999973355, 0.0000000000000000000e+00,0.36787944117144233402,  3,0.0000000000000000000e+00,0.0067379469990854670008, 10,0.0000000000000000000e+00,4.5399929762484854173e-05, 16,0.0000000000000000000e+00,3.7200759760208361200e-44,119
  0.979999999999999982236, 0.0000000000000000000e+00,0.36787944117144233402,  3,0.0000000000000000000e+00,0.0067379469990854670008, 10,0.0000000000000000000e+00,4.5399929762484854173e-05, 17,0.0000000000000000000e+00,3.7200759760208361200e-44,121
  0.989999999999999991118, 0.0000000000000000000e+00,0.36787944117144233402,  4,0.0000000000000000000e+00,0.0067379469990854670008, 11,0.0000000000000000000e+00,4.5399929762484854173e-05, 18,0.0000000000000000000e+00,3.7200759760208361200e-44,124
  1.000000000000000000000, 3.6787944117144233402e-01,0.73575888234288466805,Inf,3.3689734995427336739e-02,0.0404276819945128054745,Inf,4.5399929762484844686e-04,4.9939922738733333492e-04,Inf,3.7200759760207961931e-42,3.7572767357810040914e-42,Inf
  1.010000000000000008882, 0.0000000000000000000e+00,0.73575888234288466805,NaN,0.0000000000000000000e+00,0.0404276819945128054745,NaN,0.0000000000000000000e+00,4.9939922738733333492e-04,NaN,0.0000000000000000000e+00,3.7572767357810040914e-42,NaN
  1.020000000000000017764, 0.0000000000000000000e+00,0.73575888234288466805,NaN,0.0000000000000000000e+00,0.0404276819945128054745,NaN,0.0000000000000000000e+00,4.9939922738733333492e-04,NaN,0.0000000000000000000e+00,3.7572767357810040914e-42,NaN
  1.030000000000000026645, 0.0000000000000000000e+00,0.73575888234288466805,NaN,0.0000000000000000000e+00,0.0404276819945128054745,NaN,0.0000000000000000000e+00,4.9939922738733333492e-04,NaN,0.0000000000000000000e+00,3.7572767357810040914e-42,NaN
  1.040000000000000035527, 0.0000000000000000000e+00,0.73575888234288466805,NaN,0.0000000000000000000e+00,0.0404276819945128054745,NaN,0.0000000000000000000e+00,4.9939922738733333492e-04,NaN,0.0000000000000000000e+00,3.7572767357810040914e-42,NaN
  1.050000000000000044409, 0.0000000000000000000e+00,0.73575888234288466805,NaN,0.0000000000000000000e+00,0.0404276819945128054745,NaN,0.0000000000000000000e+00,4.9939922738733333492e-04,NaN,0.0000000000000000000e+00,3.7572767357810040914e-42,NaN
  1.060000000000000053291, 0.0000000000000000000e+00,0.73575888234288466805,NaN,0.0000000000000000000e+00,0.0404276819945128054745,NaN,0.0000000000000000000e+00,4.9939922738733333492e-04,NaN,0.0000000000000000000e+00,3.7572767357810040914e-42,NaN
  1.070000000000000062172, 0.0000000000000000000e+00,0.73575888234288466805,NaN,0.0000000000000000000e+00,0.0404276819945128054745,NaN,0.0000000000000000000e+00,4.9939922738733333492e-04,NaN,0.0000000000000000000e+00,3.7572767357810040914e-42,NaN
  1.080000000000000071054, 0.0000000000000000000e+00,0.73575888234288466805,NaN,0.0000000000000000000e+00,0.0404276819945128054745,NaN,0.0000000000000000000e+00,4.9939922738733333492e-04,NaN,0.0000000000000000000e+00,3.7572767357810040914e-42,NaN
  1.090000000000000079936, 0.0000000000000000000e+00,0.73575888234288466805,NaN,0.0000000000000000000e+00,0.0404276819945128054745,NaN,0.0000000000000000000e+00,4.9939922738733333492e-04,NaN,0.0000000000000000000e+00,3.7572767357810040914e-42,NaN
  1.100000000000000088818, 0.0000000000000000000e+00,0.73575888234288466805,NaN,0.0000000000000000000e+00,0.0404276819945128054745,NaN,0.0000000000000000000e+00,4.9939922738733333492e-04,NaN,0.0000000000000000000e+00,3.7572767357810040914e-42,NaN
  1.110000000000000097700, 0.0000000000000000000e+00,0.73575888234288466805,NaN,0.0000000000000000000e+00,0.0404276819945128054745,NaN,0.0000000000000000000e+00,4.9939922738733333492e-04,NaN,0.0000000000000000000e+00,3.7572767357810040914e-42,NaN
