-Inf 0.398942280401433
-3.71901648545568 0.398942278406721
-3.54008379920615 0.398942272422587
-3.43161440362327 0.398942262449031
-3.35279478050483 0.398942248486052
-3.29052673149189 0.398942230533651
-3.23888011835298 0.398942208591829
-3.19465105376329 0.398942182660586
-3.15590675792182 0.398942152739923
-3.12138914935986 0.398942118829842
-3.09023230616781 0.398942080930342
-3.06181415176176 0.398942039041426
-3.03567236662707 0.398941993163094
-3.01145375849978 0.398941943295348
-2.98888226731579 0.398941889438189
-2.96773792534178 0.39894183159162
-2.94784255218491 0.398941769755641
-2.92904974893763 0.398941703930254
-2.91123772624301 0.398941634115462
-2.89430405305143 0.398941560311266
-2.87816173909548 0.39894148251767
-2.8627362635059 0.398941400734674
-2.84796328748792 0.398941314962282
-2.83378687004355 0.398941225200497
-2.82015805932016 0.39894113144932
-2.8070337683438 0.398941033708754
-2.79437586878104 0.398940931978804
-2.78215045378461 0.398940826259471
-2.77032723335218 0.398940716550759
-2.75887903454714 0.398940602852671
-2.74778138544499 0.39894048516521
-2.73701216648466 0.398940363488381
-2.7265513165044 0.398940237822186
-2.71638058346086 0.39894010816663
-2.70648331190425 0.398939974521716
-2.69684426087813 0.398939836887449
-2.68744944715147 0.398939695263832
-2.67828600965942 0.398939549650869
-2.66934209179253 0.398939400048566
-2.66060673878077 0.398939246456927
-2.6520698079022 0.398939088875956
-2.6437218896355 0.398938927305657
-2.63555423819034 0.398938761746037
-2.62755871010504 0.398938592197099
-2.61972770981024 0.398938418658849
-2.61205414122928 0.398938241131293
-2.60453136462719 0.398938059614434
-2.59715315803855 0.398937874108279
-2.58991368270157 0.398937684612834
-2.58280745200824 0.398937491128104
-2.5758293035489 0.398937293654095
-2.56897437388739 0.398937092190813
-2.56223807575215 0.398936886738263
-2.5556160773702 0.398936677296452
-2.54910428370618 0.398936463865387
-2.54269881939905 0.398936246445074
-2.53639601321496 0.398936025035518
-2.53019238385703 0.398935799636728
-2.52408462699199 0.398935570248709
-2.51806960337025 0.398935336871469
-2.51214432793046 0.398935099505014
-2.50630595979189 0.398934858149352
-2.50055179304905 0.398934612804489
