x,pdf,cdf,quantile
-28.12999999999999901,5.92886357551689e-173,2.10501216260691e-174,                NaN
-28.11999999999999744,7.85446810142785e-173,2.78967724761308e-174,                NaN
-28.10999999999999943,1.04044391327559e-172,3.69666364393190e-174,                NaN
-28.10000000000000142,1.37808859333736e-172,4.89804236687883e-174,                NaN
-28.08999999999999986,1.82512314554910e-172,6.48920902509794e-174,                NaN
-28.07999999999999829,2.41692836130227e-172,8.59641978178933e-174,                NaN
-28.07000000000000028,3.20030930123663e-172,1.13867580171646e-173,                NaN
-28.06000000000000227,4.23717791590215e-172,1.50813143825978e-173,                NaN
-28.04999999999999716,5.60942075385401e-172,1.99726145372690e-173,                NaN
-28.03999999999999915,7.42533247728078e-172,2.64476611990633e-173,                NaN
-28.03000000000000114,9.82811800660736e-172,3.50183960892331e-173,                NaN
-28.01999999999999957,1.30071273091016e-171,4.63619670428731e-173,                NaN
-28.00999999999999801,1.72126996268523e-171,6.13739510464570e-173,                NaN
-28.00000000000000000,2.27757747873666e-171,8.12386946965943e-173,                NaN
-27.99000000000000199,3.01337998925839e-171,1.07522267986311e-172,                NaN
-27.98000000000000043,3.98649488060662e-171,1.42295288894454e-172,                NaN
-27.96999999999999886,5.27333172552469e-171,1.88295201482506e-172,                NaN
-27.96000000000000085,6.97486078785033e-171,2.49140659138795e-172,                NaN
-27.94999999999999929,9.22449428875846e-171,3.29614714712951e-172,                NaN
-27.93999999999999773,1.21984923810234e-170,4.36038863702378e-172,                NaN
-27.92999999999999972,1.61297012209709e-170,5.76767038309704e-172,                NaN
-27.92000000000000171,2.13256882839984e-170,7.62837953509855e-172,                NaN
-27.91000000000000014,2.81926799717068e-170,1.00883647898869e-171,                NaN
-27.89999999999999858,3.72671547411213e-170,1.33403089907309e-171,                NaN
-27.89000000000000057,4.92575358835668e-170,1.76387427363634e-171,                NaN
-27.87999999999999901,6.50992070583573e-170,2.33198627000026e-171,                NaN
-27.86999999999999744,8.60271005061267e-170,3.08276896497129e-171,                NaN
-27.85999999999999943,1.13671461246169e-169,4.07485907131598e-171,                NaN
-27.85000000000000142,1.50184174176752e-169,5.38568358440010e-171,                NaN
-27.83999999999999986,1.98405391380244e-169,7.11747092613661e-171,                NaN
-27.82999999999999829,2.62083293871618e-169,9.40518181024790e-171,                NaN
-27.82000000000000028,3.46163902235386e-169,1.24269718600782e-170,                NaN
-27.81000000000000227,4.57173225714756e-169,1.64179927973792e-170,                NaN
-27.79999999999999716,6.03721119591320e-169,2.16885956941390e-170,                NaN
-27.78999999999999915,7.97165546110137e-169,2.86483379676377e-170,                NaN
-27.78000000000000114,1.05248821545563e-168,3.78376413440060e-170,                NaN
-27.76999999999999957,1.38944875562165e-168,4.99695349382729e-170,                NaN
-27.75999999999999801,1.83410585412679e-168,6.59846906828175e-170,                NaN
-27.75000000000000000,2.42082184961737e-168,8.71239765249747e-170,                NaN
-27.74000000000000199,3.19490415771716e-168,1.15024093683272e-169,                NaN
-27.73000000000000043,4.21608549525865e-168,1.51843629884402e-169,                NaN
-27.71999999999999886,5.56310880612260e-168,2.00429185222891e-169,                NaN
-27.71000000000000085,7.33976693791740e-168,2.64534287818370e-169,                NaN
-27.69999999999999929,9.68285784652424e-168,3.49107845281952e-169,                NaN
-27.68999999999999773,1.27726617975913e-167,4.60674180963711e-169,                NaN
-27.67999999999999972,1.68467387116425e-167,6.07833683277992e-169,                NaN
-27.67000000000000171,2.22180959516490e-167,8.01922281092124e-169,                NaN
-27.66000000000000014,2.92991085250811e-167,1.05788004386209e-168,                NaN
-27.64999999999999858,3.86330099009578e-167,1.39539510659252e-168,                NaN
-27.64000000000000057,5.09353453278875e-167,1.84041003936723e-168,                NaN
-27.62999999999999901,6.71485339183560e-167,2.42710530006522e-168,                NaN
-27.61999999999999744,8.85136776504649e-167,3.20051060503607e-168,                NaN
-27.60999999999999943,1.16665059475365e-166,4.21994265730094e-168,                NaN
-27.60000000000000142,1.53754486968378e-166,5.56353027480794e-168,                NaN
-27.58999999999999986,2.02614891238065e-166,7.33417027937159e-168,                NaN
-27.57999999999999829,2.66975552301749e-166,9.66736573799902e-168,                NaN
-27.57000000000000028,3.51745214051884e-166,1.27415404351481e-167,                NaN
-27.56000000000000227,4.63384466071341e-166,1.67916104941062e-167,                NaN
-27.54999999999999716,6.10395489053747e-166,2.21268399091984e-167,                NaN
-27.53999999999999915,8.03966088490500e-166,2.91543298528175e-167,                NaN
-27.53000000000000114,1.05881653799437e-165,3.84099162188760e-167,                NaN
-27.51999999999999957,1.39431298600464e-165,5.05988077830549e-167,                NaN
-27.50999999999999801,1.83593118546608e-165,6.66490303887697e-167,                NaN
-27.50000000000000000,2.41718057861955e-165,8.77817055687808e-167,                NaN
-27.49000000000000199,3.18213326780561e-165,1.15603457007454e-166,                NaN
-27.48000000000000043,4.18874769930234e-165,1.52227899774408e-166,                NaN
-27.46999999999999886,5.51323635402145e-165,2.00435349394722e-166,                NaN
-27.46000000000000085,7.25580480171367e-165,2.63882753397805e-166,                NaN
-27.44999999999999929,9.54819193903621e-165,3.47379610680185e-166,                NaN
-27.43999999999999773,1.25635757100357e-164,4.57250584184795e-166,                NaN
-27.42999999999999972,1.65295850853458e-164,6.01811997859560e-166,                NaN
-27.42000000000000171,2.17453906472851e-164,7.91997922118969e-166,                NaN
-27.41000000000000014,2.86041499604876e-164,1.04218272599813e-165,                NaN
-27.39999999999999858,3.76224825105893e-164,1.37126163894633e-165,                NaN
-27.39000000000000057,4.94791718744481e-164,1.80407010935078e-165,                NaN
-27.37999999999999901,6.50659786229686e-164,2.37324799787242e-165,                NaN
-27.36999999999999744,8.55543469465477e-164,3.12168777314061e-165,                NaN
-27.35999999999999943,1.12482967570925e-163,4.10574933904940e-165,                NaN
-27.35000000000000142,1.47872706256838e-163,5.39948113340957e-165,                NaN
-27.33999999999999986,1.94377435121806e-163,7.10016191323028e-165,                NaN
-27.32999999999999829,2.55481962635434e-163,9.33557570827549e-165,                NaN
-27.32000000000000028,3.35761743199104e-163,1.22735610233400e-164,                NaN
-27.31000000000000227,4.41223615170818e-163,1.61345439899924e-164,                NaN
-27.29999999999999716,5.79752802910941e-163,2.12079862432006e-164,                NaN
-27.28999999999999915,7.61699263767145e-163,2.78739681155189e-164,                NaN
-27.28000000000000114,1.00064674087745e-162,3.66315076384400e-164,                NaN
-27.26999999999999957,1.31442135140507e-162,4.81357137646660e-164,                NaN
-27.25999999999999801,1.72641418469422e-162,6.32465247800223e-164,                NaN
-27.25000000000000000,2.26731549836411e-162,8.30926379934742e-164,                NaN
-27.24000000000000199,2.97738837437690e-162,1.09155357245030e-163,                NaN
-27.23000000000000043,3.90944934590733e-162,1.43378552734613e-163,                NaN
-27.21999999999999886,5.13277542719332e-162,1.88312850738271e-163,                NaN
-27.21000000000000085,6.73822496432607e-162,2.47304689777759e-163,                NaN
-27.19999999999999929,8.84494873646560e-162,3.24744179086377e-163,                NaN
-27.18999999999999773,1.16091842650234e-161,4.26390016027915e-163,                NaN
-27.17999999999999972,1.52357788238597e-161,5.59795377199503e-163,                NaN
-27.17000000000000171,1.99932862926327e-161,7.34866106404874e-163,                NaN
-27.16000000000000014,2.62337442836988e-161,9.64592222042464e-163,                NaN
-27.14999999999999858,3.44185798961468e-161,1.26600646384225e-162,                NaN
-27.14000000000000057,4.51525398477775e-161,1.66144021930675e-162,                NaN
-27.12999999999999901,5.92281260837697e-161,2.18016892354252e-162,                NaN
-27.11999999999999744,7.76837837177591e-161,2.86056749473647e-162,                NaN
-27.10999999999999943,1.01880089829621e-160,3.75293362057477e-162,                NaN
-27.10000000000000142,1.33599501770209e-160,4.92318545408311e-162,                NaN
-27.08999999999999986,1.75176937021258e-160,6.45770404822248e-162,                NaN
-27.07999999999999829,2.29670697233807e-160,8.46967428175481e-162,                NaN
-27.07000000000000028,3.01086178726113e-160,1.11073871496570e-161,                NaN
-27.06000000000000227,3.94668641999914e-160,1.45651090111431e-161,                NaN
-27.04999999999999716,5.17286320089962e-160,1.90973100336799e-161,                NaN
-27.03999999999999915,6.77931690799004e-160,2.50372881367682e-161,                NaN
-27.03000000000000114,8.88377292617785e-160,3.28215438574379e-161,                NaN
-27.01999999999999957,1.16403364420603e-159,4.30216787675075e-161,                NaN
-27.00999999999999801,1.52507143692678e-159,5.63861354667789e-161,                NaN
-27.00000000000000000,1.99788925916828e-159,7.38948100688502e-161,                NaN
-26.99000000000000199,2.61703305108819e-159,9.68304998344218e-161,                NaN
-26.98000000000000043,3.42770606884569e-159,1.26872366249650e-160,                NaN
-26.96999999999999886,4.48905069478243e-159,1.66218184963710e-160,                NaN
-26.96000000000000085,5.87843901395277e-159,2.17744232931716e-160,                NaN
-26.94999999999999929,7.69708166788488e-159,2.85214379139932e-160,                NaN
-26.93999999999999773,1.00773592872321e-158,3.73553493303312e-160,                NaN
-26.92999999999999972,1.31924045730681e-158,4.89204921309332e-160,                NaN
-26.92000000000000171,1.72686246838809e-158,6.40597828960634e-160,                NaN
-26.91000000000000014,2.26020645267821e-158,8.38758120058010e-160,                NaN
-26.89999999999999858,2.95797868936092e-158,1.09810695651113e-159,                NaN
-26.89000000000000057,3.87078047507554e-158,1.43750438476156e-159,                NaN
-26.87999999999999901,5.06475699803903e-158,1.88161316692703e-159,                NaN
-26.86999999999999744,6.62636348567260e-158,2.46268088244241e-159,                NaN
-26.85999999999999943,8.66859010441792e-158,3.22286834454897e-159,                NaN
-26.85000000000000142,1.13390912664453e-157,4.21729150210305e-159,                NaN
-26.83999999999999986,1.48308008965663e-157,5.51799505693916e-159,                NaN
-26.82999999999999829,1.93957924757706e-157,7.21914265351505e-159,                NaN
-26.82000000000000028,2.53633738724492e-157,9.44379542787957e-159,                NaN
-26.81000000000000227,3.31637084764727e-157,1.23527641130817e-158,                NaN
-26.79999999999999716,4.33586473071796e-157,1.61561678390247e-158,                NaN
-26.78999999999999915,5.66819693826317e-157,2.11285257308176e-158,                NaN
-26.78000000000000114,7.40918959448266e-157,2.76284590787574e-158,                NaN
-26.76999999999999957,9.68396153314343e-157,3.61244100501001e-158,                NaN
-26.75999999999999801,1.26558690849281e-156,4.72282108656647e-158,                NaN
-26.75000000000000000,1.65381704011618e-156,6.17388953372539e-158,                NaN
-26.74000000000000199,2.16092414232576e-156,8.06998720840783e-158,                NaN
-26.73000000000000043,2.82324229322915e-156,1.05473526981593e-157,                NaN
-26.71999999999999886,3.68819055714167e-156,1.37838558348670e-157,                NaN
-26.71000000000000085,4.81764863450089e-156,1.80116959186410e-157,                NaN
-26.69999999999999929,6.29235858293190e-156,2.35339659922592e-157,                NaN
-26.68999999999999773,8.21766391865707e-156,3.07462580356863e-157,                NaN
-26.67999999999999972,1.07309916826355e-155,4.01648403241105e-157,                NaN
-26.67000000000000171,1.40116058274031e-155,5.24634024646491e-157,                NaN
-26.66000000000000014,1.82933201459838e-155,6.85209684031440e-157,                NaN
-26.64999999999999858,2.38810671098110e-155,8.94843654152298e-157,                NaN
-26.64000000000000057,3.11724899617657e-155,1.16849663003292e-156,                NaN
-26.62999999999999901,4.06860781553065e-155,1.52568331598216e-156,                NaN
-26.61999999999999744,5.30978253668799e-155,1.99185610551530e-156,                NaN
-26.60999999999999943,6.92889868647682e-155,2.60020839805268e-156,                NaN
-26.60000000000000142,9.04082906448801e-155,3.39402458177437e-156,                NaN
-26.58999999999999986,1.17952968604463e-154,4.42974209369695e-156,                NaN
-26.57999999999999829,1.53874290539695e-154,5.78094092495739e-156,                NaN
-26.57000000000000028,2.00714996475723e-154,7.54354095575755e-156,                NaN
-26.56000000000000227,2.61788250781910e-154,9.84257211159852e-156,                NaN
-26.54999999999999716,3.41410639386792e-154,1.28409924222589e-155,                NaN
-26.53999999999999915,4.45205500241833e-154,1.67511722980333e-155,                NaN
-26.53000000000000114,5.80497778273133e-154,2.18498496732635e-155,                NaN
-26.51999999999999957,7.56827968915082e-154,2.84976030511086e-155,                NaN
-26.50999999999999801,9.86621000070466e-154,3.71642047432377e-155,                NaN
-26.50000000000000000,1.28605667407137e-153,4.84616266030332e-155,                NaN
-26.49000000000000199,1.67620229338108e-153,6.31870037210534e-155,                NaN
-26.48000000000000043,2.18448629334303e-153,8.23785548156136e-155,                NaN
-26.46999999999999886,2.84661535810303e-153,1.07388359389536e-154,                NaN
-26.46000000000000085,3.70906823278932e-153,1.39977063468649e-154,                NaN
-26.44999999999999929,4.83233938382285e-153,1.82437108857903e-154,                NaN
-26.43999999999999773,6.29515754937940e-153,2.37753060515457e-154,                NaN
-26.42999999999999972,8.19997163308482e-153,3.09810179440312e-154,                NaN
-26.42000000000000171,1.06800839595718e-152,4.03665731764996e-154,                NaN
-26.41000000000000014,1.39089246448490e-152,5.25901868852956e-154,                NaN
-26.39999999999999858,1.81121085430704e-152,6.85084557142824e-154,                NaN
-26.39000000000000057,2.35831080435115e-152,8.92360368451012e-154,                NaN
-26.37999999999999901,3.07036240508274e-152,1.16223246534361e-153,                NaN
-26.36999999999999744,3.99700608408276e-152,1.51356948605682e-153,                NaN
-26.35999999999999943,5.20279302660254e-152,1.97091709810787e-153,                NaN
-26.35000000000000142,6.77165556871758e-152,2.56620285068800e-153,                NaN
-26.33999999999999986,8.81271532506910e-152,3.34095204242267e-153,                NaN
-26.32999999999999829,1.14678285990528e-151,4.34916748745975e-153,                NaN
-26.32000000000000028,1.49213877306840e-151,5.66107171471455e-153,                NaN
-26.31000000000000227,1.94130515832627e-151,7.36796939290912e-153,                NaN
-26.29999999999999716,2.52542788782762e-151,9.58856468509921e-153,                NaN
-26.28999999999999915,3.28497982017451e-151,1.24771680496013e-152,                NaN
-26.28000000000000114,4.27254859094280e-151,1.62343565262538e-152,                NaN
-26.26999999999999957,5.55645607744507e-151,2.11208196033009e-152,                NaN
-26.25999999999999801,7.22545717560019e-151,2.74753407934861e-152,                NaN
-26.25000000000000000,9.39483912168678e-151,3.57381478916547e-152,                NaN
-26.24000000000000199,1.22143380160763e-150,4.64812317682097e-152,                NaN
-26.23000000000000043,1.58784129221794e-150,6.04477093944500e-152,                NaN
-26.21999999999999886,2.06395782936670e-150,7.86029238945797e-152,                NaN
-26.21000000000000085,2.68257033708998e-150,1.02200774627303e-151,                NaN
-26.19999999999999929,3.48624566290772e-150,1.32869807845887e-151,                NaN
-26.18999999999999773,4.53024225460245e-150,1.72724943626625e-151,                NaN
-26.17999999999999972,5.88628704421003e-150,2.24512458507080e-151,                NaN
-26.17000000000000171,7.64747414276955e-150,2.91798103529441e-151,                NaN
-26.16000000000000014,9.93461790623829e-150,3.79211166834752e-151,                NaN
-26.14999999999999858,1.29044913301771e-149,4.92761086346744e-151,                NaN
-26.14000000000000057,1.67605081851206e-149,6.40248137485720e-151,                NaN
-26.12999999999999901,2.17665723799382e-149,8.31796094815501e-151,                NaN
-26.11999999999999744,2.82650318200481e-149,1.08054302429713e-150,                NaN
-26.10999999999999943,3.66999508529222e-149,1.40353706007924e-150,                NaN
-26.10000000000000142,4.76472738214508e-149,1.82289787575548e-150,                NaN
-26.08999999999999986,6.18539162843715e-149,2.36732250568670e-150,                NaN
-26.07999999999999829,8.02884211693285e-149,3.07403741205690e-150,                NaN
-26.07000000000000028,1.04206594670614e-148,3.99132878674127e-150,                NaN
-26.06000000000000227,1.35236543047747e-148,5.18182204087536e-150,                NaN
-26.04999999999999716,1.75488833816096e-148,6.72673187879004e-150,                NaN
-26.03999999999999915,2.27699190034403e-148,8.73136965247706e-150,                NaN
-26.03000000000000114,2.95413306830465e-148,1.13322792144797e-149,                NaN
-26.01999999999999957,3.83226200205103e-148,1.47064818783676e-149,                NaN
-26.00999999999999801,4.97092147274703e-148,1.90834526601720e-149,                NaN
-26.00000000000000000,6.44725997139785e-148,2.47606331550339e-149,                NaN
-25.99000000000000199,8.36122736164155e-148,3.21235234113036e-149,                NaN
-25.98000000000000043,1.08423008596555e-147,4.16717017853630e-149,                NaN
-25.96999999999999886,1.40581912064133e-147,5.40525184009184e-149,                NaN
-25.96000000000000085,1.82261108844075e-147,7.01047208729666e-149,                NaN
-25.94999999999999929,2.36273568656773e-147,9.09149344789085e-149,                NaN
-25.93999999999999773,3.06261809549028e-147,1.17890777021680e-148,                NaN
-25.92999999999999972,3.96942058990291e-147,1.52855498158368e-148,                NaN
-25.92000000000000171,5.14420139146341e-147,1.98170467512294e-148,                NaN
-25.91000000000000014,6.66600104679200e-147,2.56893690467479e-148,                NaN
-25.89999999999999858,8.63712814485424e-147,3.32984927906622e-148,                NaN
-25.89000000000000057,1.11899956873322e-146,4.31571094840119e-148,                NaN
-25.87999999999999901,1.44959621309809e-146,5.59289617644454e-148,                NaN
-25.86999999999999744,1.87767637926360e-146,7.24732604907727e-148,                NaN
-25.85999999999999943,2.43192966714435e-146,9.39021374109149e-148,                NaN
-25.85000000000000142,3.14947270606660e-146,1.21654951637409e-147,                NaN
-25.83999999999999986,4.07831961261744e-146,1.57594384346903e-147,                NaN
-25.82999999999999829,5.28057526731359e-146,2.04130697968577e-147,                NaN
-25.82000000000000028,6.83656248014595e-146,2.64382398455201e-147,                NaN
-25.81000000000000227,8.85015562778733e-146,3.42383944419185e-147,                NaN
-25.79999999999999716,1.14556727492305e-145,4.43354252891770e-147,                NaN
-25.78999999999999915,1.48267805752216e-145,5.74043762005629e-147,                NaN
-25.78000000000000114,1.91879992379707e-145,7.43182988928662e-147,                NaN
-25.76999999999999957,2.48295640984256e-145,9.62062206067637e-147,                NaN
-25.75999999999999801,3.21266223762953e-145,1.24528048745013e-146,                NaN
-25.75000000000000000,4.15640264320356e-145,1.61171351460444e-146,                NaN
-25.74000000000000199,5.37683521416724e-145,2.08576390499820e-146,                NaN
-25.73000000000000043,6.95492436865692e-145,2.69897637471070e-146,                NaN
-25.71999999999999886,8.99527960069318e-145,3.49212398068050e-146,                NaN
-25.71000000000000085,1.16330472777400e-144,4.51790256686218e-146,                NaN
-25.69999999999999929,1.50428072134009e-144,5.84441037438077e-146,                NaN
-25.68999999999999773,1.94500560329546e-144,7.55964116109413e-146,                NaN
-25.67999999999999972,2.51460279815029e-144,9.77728545274650e-146,                NaN
-25.67000000000000171,3.25068212176078e-144,1.26442200229773e-145,                NaN
-25.66000000000000014,4.20180778607082e-144,1.63501759228762e-145,                NaN
-25.64999999999999858,5.43068272419360e-144,2.11402175037858e-145,                NaN
-25.64000000000000057,7.01825672858770e-144,2.73308481131244e-145,                NaN
-25.62999999999999901,9.06902587817903e-144,3.53307943613443e-145,                NaN
-25.61999999999999744,1.17178680187458e-143,4.56678253476535e-145,                NaN
-25.60999999999999943,1.51388586373435e-143,5.90233556848336e-145,                NaN
-25.60000000000000142,1.95566397502232e-143,7.62770869394378e-145,                NaN
-25.58999999999999986,2.52610796611259e-143,9.85645938599978e-145,                NaN
-25.57999999999999829,3.26261742697596e-143,1.27351601551506e-144,                NaN
-25.57000000000000028,4.21344146947121e-143,1.64529781705728e-144,                NaN
-25.56000000000000227,5.44081989195215e-143,2.12540289805140e-144,                NaN
-25.54999999999999716,7.02503196188468e-143,2.74533060590458e-144,                NaN
-25.53999999999999915,9.06961454059962e-143,3.54572191476602e-144,                NaN
-25.53000000000000114,1.17080865940252e-142,4.57900721609569e-144,                NaN
-25.51999999999999957,1.51126140847378e-142,5.91281949078990e-144,                NaN
-25.50999999999999801,1.95051740240994e-142,7.63439366463076e-144,                NaN
-25.50000000000000000,2.51719370519340e-142,9.85623651896393e-144,                NaN
-25.49000000000000199,3.24817945582167e-142,1.27234333639048e-143,                NaN
-25.48000000000000043,4.19102222496072e-142,1.64230630194255e-143,                NaN
-25.46999999999999886,5.40700141420090e-142,2.11963282265199e-143,                NaN
-25.46000000000000085,6.97508610162192e-142,2.73541830891057e-143,                NaN
-25.44999999999999929,8.99703134123770e-142,3.52974636668912e-143,                NaN
-25.43999999999999773,1.16039397253916e-141,4.55428167228660e-143,                NaN
-25.42999999999999972,1.49647086439411e-141,5.87560932903753e-143,                NaN
-25.42000000000000171,1.92969040658890e-141,7.57953518348045e-143,                NaN
-25.41000000000000014,2.48807564649811e-141,9.77662307701226e-143,                NaN
-25.39999999999999858,3.20771735220891e-141,1.26093241056047e-142,                NaN
-25.39000000000000057,4.13509200675881e-141,1.62611546801935e-142,                NaN
-25.37999999999999901,5.33004445653236e-141,2.09685109814814e-142,                NaN
-25.36999999999999744,6.86962540781007e-141,2.70358755822134e-142,                NaN
-25.35999999999999943,8.85302827942096e-141,3.48553882270166e-142,                NaN
-25.35000000000000142,1.14079397121168e-140,4.49320307076051e-142,                NaN
-25.33999999999999986,1.46987077088215e-140,5.79160330378223e-142,                NaN
-25.32999999999999829,1.89368465858307e-140,7.46445673077461e-142,                NaN
-25.32000000000000028,2.43945459080841e-140,9.61953856878709e-142,                NaN
-25.31000000000000227,3.14220406736154e-140,1.23955817312701e-141,                NaN
-25.29999999999999716,4.04699441541932e-140,1.59711513024234e-141,                NaN
-25.28999999999999915,5.21179583275493e-140,2.05760578599531e-141,                NaN
-25.28000000000000114,6.71117794308516e-140,2.65060344941230e-141,                NaN
-25.26999999999999957,8.64105330737889e-140,3.41416088940112e-141,                NaN
-25.25999999999999801,1.11247736965446e-139,4.39723671166623e-141,                NaN
-25.25000000000000000,1.43209641182805e-139,5.66281462832367e-141,                NaN
-25.24000000000000199,1.84335889335763e-139,7.29191308385646e-141,                NaN
-25.23000000000000043,2.37248847315542e-139,9.38873885980321e-141,                NaN
-25.21999999999999886,3.05319747202939e-139,1.20873103780217e-140,                NaN
-25.21000000000000085,3.92882104752101e-139,1.55599689727893e-140,                NaN
-25.19999999999999929,5.05505833754016e-139,2.00283151955801e-140,                NaN
-25.18999999999999773,6.50349284255150e-139,2.57772596790422e-140,                NaN
-25.17999999999999972,8.36611310864688e-139,3.31730737414778e-140,                NaN
-25.17000000000000171,1.07611173574090e-138,4.26865759705949e-140,                NaN
-25.16000000000000014,1.38403659728882e-138,5.49229131411480e-140,                NaN
-25.14999999999999858,1.77989486859681e-138,7.06598070656004e-140,                NaN
-25.14000000000000057,2.28874652789343e-138,9.08966690773921e-140,                NaN
-25.12999999999999901,2.94277878513018e-138,1.16917663778110e-139,                NaN
-25.11999999999999744,3.78332896250532e-138,1.50372675703936e-139,                NaN
-25.10999999999999943,4.86348033518898e-138,1.93381250839969e-139,                NaN
-25.10000000000000142,6.25139288159451e-138,2.48666018825235e-139,                NaN
-25.08999999999999986,8.03457657295796e-138,3.19723940153315e-139,                NaN
-25.07999999999999829,1.03253733703826e-137,4.11046079579363e-139,                NaN
-25.07000000000000028,1.32679891055013e-137,5.28399628188746e-139,                NaN
-25.06000000000000227,1.70475125224316e-137,6.79189769030002e-139,                NaN
-25.04999999999999716,2.19014818731459e-137,8.72923944180798e-139,                NaN
-25.03999999999999915,2.81347171627541e-137,1.12180744105734e-138,                NaN
-25.03000000000000114,3.61383381334270e-137,1.44150736509491e-138,                NaN
-25.01999999999999957,4.64141467665483e-137,1.85213250699470e-138,                NaN
-25.00999999999999801,5.96058843542460e-137,2.37948998870226e-138,                NaN
-25.00000000000000000,7.65392973641939e-137,3.05669670638256e-138,                NaN
-24.99000000000000199,9.82734893937276e-137,3.92624553456402e-138,                NaN
-24.98000000000000043,1.26166731738937e-136,5.04265436180342e-138,                NaN
-24.96999999999999886,1.61960795032770e-136,6.47586202024394e-138,                NaN
-24.96000000000000085,2.07889003443128e-136,8.31558125719011e-138,                NaN
-24.94999999999999929,2.66814670650042e-136,1.06768779010562e-137,                NaN
-24.93999999999999773,3.42408442217843e-136,1.37073209103445e-137,                NaN
-24.92999999999999972,4.39375455811688e-136,1.75961446849669e-137,                NaN
-24.92000000000000171,5.63746284424335e-136,2.25859887760336e-137,                NaN
-24.91000000000000014,7.23249534312048e-136,2.89879385137398e-137,                NaN
-24.89999999999999858,9.27788966348867e-136,3.72007927510876e-137,                NaN
-24.89000000000000057,1.19005440074640e-135,4.77357442553867e-137,                NaN
-24.87999999999999901,1.52630383872958e-135,6.12479900736725e-137,                NaN
-24.86999999999999744,1.95736468682986e-135,7.85772136552957e-137,                NaN
-24.85999999999999943,2.50991533372601e-135,1.00799423459038e-136,                NaN
-24.85000000000000142,3.21812541569550e-135,1.29293327208063e-136,                NaN
-24.83999999999999986,4.12575494904621e-135,1.65825309063486e-136,                NaN
-24.82999999999999829,5.28884042750004e-135,2.12658212664550e-136,                NaN
-24.82000000000000028,6.77913166669533e-135,2.72690585096114e-136,                NaN
-24.81000000000000227,8.68848878151393e-135,3.49634893373420e-136,                NaN
-24.79999999999999716,1.11345069562587e-134,4.48245598370760e-136,                NaN
-24.78999999999999915,1.42677111257892e-134,5.74611004822906e-136,                NaN
-24.78000000000000114,1.82807578124761e-134,7.36526683447910e-136,                NaN
-24.76999999999999957,2.34202028841685e-134,9.43973216520171e-136,                NaN
-24.75999999999999801,3.00015492198817e-134,1.20972735036070e-135,                NaN
-24.75000000000000000,3.84284865186219e-134,1.55014372894883e-135,                NaN
-24.74000000000000199,4.92174886641942e-134,1.98615471956319e-135,                NaN
-24.73000000000000043,6.30292573512865e-134,2.54454904616696e-135,                NaN
-24.71999999999999886,8.07089134614683e-134,3.25960681326471e-135,                NaN
-24.71000000000000085,1.03337364670609e-133,4.17519004566661e-135,                NaN
-24.69999999999999929,1.32296950503026e-133,5.34741538136275e-135,                NaN
-24.68999999999999773,1.69355324740307e-133,6.84807068588499e-135,                NaN
-24.67999999999999972,2.16772631036842e-133,8.76898221280444e-135,                NaN
-24.67000000000000171,2.77438426198119e-133,1.12275962026657e-134,                NaN
-24.66000000000000014,3.55046590245194e-133,1.43741119184656e-134,                NaN
-24.64999999999999858,4.54318739455632e-133,1.84005964305553e-134,                NaN
-24.64000000000000057,5.81289563598678e-133,2.35526305619807e-134,                NaN
-24.62999999999999901,7.43671214371123e-133,3.01441873954654e-134,                NaN
-24.61999999999999744,9.51318598838012e-133,3.85766386898449e-134,                NaN
-24.60999999999999943,1.21682346018665e-132,4.93630320137986e-134,                NaN
-24.60000000000000142,1.55627281600370e-132,6.31590971113676e-134,                NaN
-24.58999999999999986,1.99021712735763e-132,8.08028427480417e-134,                NaN
-24.57999999999999829,2.54490607089097e-132,1.03365118986175e-133,                NaN
-24.57000000000000028,3.25386572064415e-132,1.32214175012282e-133,                NaN
-24.56000000000000227,4.15991125872883e-132,1.69098078163884e-133,                NaN
-24.54999999999999716,5.31771522441002e-132,2.16249925218002e-133,                NaN
-24.53999999999999915,6.79708430809709e-132,2.76522135422259e-133,                NaN
-24.53000000000000114,8.68713974656097e-132,3.53557846578772e-133,                NaN
-24.51999999999999957,1.11016499565875e-131,4.52009643149776e-133,                NaN
-24.50999999999999801,1.41858323115410e-131,5.77818659298845e-133,                NaN
-24.50000000000000000,1.81250279355153e-131,7.38570686148941e-133,                NaN
-24.49000000000000199,2.31557641756932e-131,9.43950482896272e-133,                NaN
-24.48000000000000043,2.95798605225444e-131,1.20632131515439e-132,                NaN
-24.46999999999999886,3.77824134610680e-131,1.54146416399306e-132,                NaN
-24.46000000000000085,4.82547245926231e-131,1.96952050220347e-132,                NaN
-24.44999999999999929,6.16235277745529e-131,2.51619457614717e-132,                NaN
-24.43999999999999773,7.86882420427427e-131,3.21428646951702e-132,                NaN
-24.42999999999999972,1.00468449411751e-130,4.10564675972713e-132,                NaN
-24.42000000000000171,1.28264397891293e-130,5.24366845404101e-132,                NaN
-24.41000000000000014,1.63734095324584e-130,6.69646356861562e-132,                NaN
-24.39999999999999858,2.08991533590806e-130,8.55091204391049e-132,                NaN
-24.39000000000000057,2.66731822094383e-130,1.09178220335999e-131,                NaN
-24.37999999999999901,3.40390586473744e-130,1.39385059621623e-131,                NaN
-24.36999999999999744,4.34346994874567e-130,1.77931599355192e-131,                NaN
-24.35999999999999943,5.54182326611317e-130,2.27115399635443e-131,                NaN
